,GIS_ID_post,ADDRESS,num_condo_units,PID_prior,CM_ID_prior,ST_NUM_prior,ST_NAME_prior,UNIT_NUM_prior,ZIPCODE_prior,PTYPE_prior,LU_prior,LAND_VALUE_prior,BLDG_VALUE_prior,TOTAL_VALUE_prior,GROSS_TAX_prior,LAND_SF_prior,YR_BUILT_prior,YR_REMODEL_prior,GROSS_AREA_prior,LIVING_AREA_prior,NUM_FLOORS_prior,STRUCTURE_CLASS_prior,TT_RMS_prior,BED_RMS_prior,FULL_BTH_prior,HALF_BTH_prior,HEAT_TYP_prior,S_NUM_BLDG_prior,RES_UNITS_prior,COM_UNITS_prior,RC_UNITS_prior,PID_post,CM_ID_post,ST_NUM_post,ST_NAME_post,UNIT_NUM_post,ZIPCODE_post,PTYPE_post,LU_post,LAND_VALUE_post,BLDG_VALUE_post,TOTAL_VALUE_post,GROSS_TAX_post,LAND_SF_post,YR_BUILT_post,YR_REMODEL_post,GROSS_AREA_post,LIVING_AREA_post,NUM_FLOORS_post,STRUCTURE_CLASS_post,TT_RMS_post,BED_RMS_post,FULL_BTH_post,HALF_BTH_post,HEAT_TYP_post,R_EXT_CND_post,R_OVRALL_CND_post,R_INT_CND_post,S_NUM_BLDG_post,RES_UNITS_post,COM_UNITS_post,RC_UNITS_post,S_EXT_CND_post,prior_year,post_year,GIS_ID_prior,R_EXT_CND_prior,R_OVRALL_CND_prior,R_INT_CND_prior,S_EXT_CND_prior,CITY_post,BLDG_SEQ_post,NUM_BLDGS_post,LUC_post,LU_DESC_post,BLDG_TYPE_post,RES_FLOOR_post,CD_FLOOR_post,INT_COND_post,EXT_COND_post,OVERALL_COND_post,HLF_BTH_post,BDRM_COND_post,HEAT_TYPE_post,NUM_PARKING_post,CITY_prior,BLDG_SEQ_prior,NUM_BLDGS_prior,LUC_prior,LU_DESC_prior,BLDG_TYPE_prior,RES_FLOOR_prior,CD_FLOOR_prior,INT_COND_prior,EXT_COND_prior,OVERALL_COND_prior,HLF_BTH_prior,BDRM_COND_prior,HEAT_TYPE_prior,NUM_PARKING_prior,OBJECTID,LOC_ID,POLY_TYPE,MAP_NO,SOURCE,PLAN_ID,LAST_EDIT,BND_CHK,NO_MATCH,TOWN_ID,Shape_STArea__,Shape_STLength__,ShapeSTArea,ShapeSTLength
974,1303129000,26 NEWPORT ST,3,1303129000,,26,NEWPORT ST,,2125.0,104.0,R2,136000,299200,435200,456090.0,2681.0,1900.0,0.0,4143.0,2502.0,2.0,R,10.0,4.0,2.0,0.0,W,,,,,1303129000,1303129000.0,26,NEWPORT ST,,2125.0,995.0,CM,0,0,0,0.0,2681.0,1900.0,0.0,0.0,0.0,2.5,R,10.0,4.0,2.0,0.0,W,A,A,A,,2.0,0.0,0.0,G,2018,2019,1303129000.0,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,1303250000,40 BUTTONWOOD ST,4,1303250000,,40,BUTTONWOOD ST,,2125.0,105.0,R3,176900,451300,628200,658354.0,5000.0,1932.0,0.0,4720.0,3348.0,3.0,R,18.0,6.0,3.0,0.0,W,,,,,1303250000,1303250000.0,40,BUTTONWOOD ST,,2125.0,995.0,CM,0,0,0,0.0,5000.0,1932.0,0.0,0.0,0.0,3.0,R,18.0,6.0,3.0,0.0,W,A,A,A,,3.0,0.0,0.0,G,2018,2019,1303250000.0,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12158.0,F_776211_2942195,FEE,13,ASSESS,,20191107.0,,N,35.0,5069.62768555,304.2947113,5069.62745308592,304.294711308952
976,1303288000,19 Buttonwood ST,7,1303287000,,19,Buttonwood ST,,2125.0,,R3,133000,698000,831000,8924.94,1410.0,1905.0,2021.0,4075.0,3039.0,,,12.0,6.0,6.0,,,,,,,1303288000,1303288000.0,19,Buttonwood ST,,2125.0,,CM,0,0,0, $-   ,"3,716",1905.0,,,,,,,,,,,,,,,6.0,0.0,0.0,,2023,2024,1303287000,,,,,DORCHESTER,1.0,1.0,995.0,CONDO MAIN,SD - Semi-Det,3.0,,,G - Good,G - Good,,,F - Forced Hot Air,,DORCHESTER,1.0,1.0,105.0,THREE-FAM DWELLING,SD - Semi-Det,3.0,,G - Good,G - Good,G - Good,0.0,,F - Forced Hot Air,0.0,,,,,,,,,,,,,,
977,1303339000,11 CARSON ST,4,1303339000, ,11,CARSON ST,,2125,,R3,"259,500","1,018,200","1,277,700","$13,901.37",4086.0,1880.0,2020.0,6214.0,4212.0,,R - ,15.0,7.0,6.0,,,,0.0,0.0,0.0,1303339000,201923001.0,11,CARSON ST,,2125.0,,CM,0,0,0,0.0,4086.0,1880.0,,,,,,,,,,,,,,,,,,,2022,2023,1303339000.0,,,,,DORCHESTER,1.0,1.0,995.0,CONDO MAIN,FS - Free Standing,3.0,,,A - Average,G - Good,,,,,DORCHESTER,1.0,1.0,105.0,THREE-FAM DWELLING,CV - Conventional,3.0,,G - Good,G - Good,G - Good,0.0,,F - Forced Hot Air,0.0,12298.0,F_776752_2941831,FEE,13,ASSESS,,20191107.0,,N,35.0,4173.76904297,318.91635358,4173.76934637343,318.916353571545
978,1303360000.0,12 CARSON ST,4,1303360000,,12,CARSON ST,,2125,,R3,"$208,800.00 ","$802,900.00 ","$1,011,700.00 ","$10,794.84 ",3720.0,1900.0,2019.0,4010.0,2650.0,,R -,15.0,8.0,6.0,,,,,,,1303360000,1303360000,12,CARSON ST,,2125,,CM,0,0,0,$0.00,3720.0,1900.0,2019.0,,,,R - ,15.0,8.0,0.0,,,,,,,3.0,0.0,0.0,,2021,2022,1303360000.0,,,,,DORCHESTER,1.0,1.0,995.0,CONDO MAIN,FS - Free Standing,2.0,,G - Good,G - Good,G - Good,0.0,,F - Forced Hot Air,2.0,DORCHESTER,1.0,1.0,105.0,THREE-FAM DWELLING,CL - Colonial,2.0,,G - Good,G - Good,G - Good,,,F - Forced Hot Air,2.0,48442.0,F_776629_2941848,FEE,13,ASSESS,,20191107.0,,N,35.0,3777.84667969,266.06761348,3777.8472650282,266.067613463187
979,1303400030,100 WM T MORRISSEY BL,2,1303400030,,100,WM T MORRISSEY BL,,2125.0,986.0,E,3341900,0,3341900,0.0,123773.0,,,,,,,,,,,,,,,,1303400030,,100,WM T MORRISSEY BL,,2125.0,951.0,E,23223500,44622000,67845500,0.0,123773.0,2018.0,,111420.0,111420.0,9.0,A,,,,,,,,,,,,,,2018,2019,1303400030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,1400155000,193 MAGNOLIA ST,2,1400155000, ,193,MAGNOLIA ST,,2121,,A,"189,915","298,246","488,161","$5,311.19",2970.0,1899.0,2014.0,4368.0,3276.0,,C - Brick/Concr,0.0,0.0,0.0,,,,0.0,4.0,0.0,1400155000,,193,MAGNOLIA ST,,2121.0,,A,189915,319915,509830,5475.57,2970.0,1899.0,2014.0,4368.0,3276.0,,C - Brick/Concr,,,0.0,,,,,,,,,,,2022,2023,1400155000.0,,,,,DORCHESTER,1.0,1.0,125.0,SUBSD HOUSING S- 8,111 - APT 4-6 UNITS,3.0,,,,A - Average,0.0,,,,DORCHESTER,1.0,1.0,125.0,SUBSD HOUSING S- 8,111 - APT 4-6 UNITS,3.0,,,,A - Average,0.0,,,0.0,31.0,F_771489_2939043,FEE,14,ASSESS,,20191107.0,,N,35.0,2347.44360352,274.30835077,2347.44352427891,274.308350763405
981,1400155002,195 MAGNOLIA ST,2,1400155002, ,195,MAGNOLIA ST,,2121,,A,"151,420","237,794","389,214","$4,234.65",2368.0,2014.0,,1.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,1400155002,,195,MAGNOLIA ST,,2121.0,,A,151420,255071,406491,4365.71,2368.0,2014.0,,,,,,,,0.0,,,,,,,,,,,2022,2023,1400155002.0,,,,,DORCHESTER,1.0,1.0,125.0,SUBSD HOUSING S- 8,907 - EXEMPT 121A PROP,,,,,A - Average,0.0,,,,DORCHESTER,1.0,1.0,125.0,SUBSD HOUSING S- 8,907 - EXEMPT 121A PROP,,,,,A - Average,0.0,,,0.0,1326.0,F_771470_2939009,FEE,14,ASSESS,,20191107.0,,N,35.0,2578.30786133,278.04595003,2578.30805936489,278.045950022318
982,1400182000,5 GREENHEYS ST,2,1400182000, ,5,GREENHEYS ST,,2121,,R2,"148,600","565,100","713,700","$7,765.06",2892.0,1900.0,2019.0,3888.0,2472.0,,R - ,11.0,5.0,2.0,,,,0.0,0.0,0.0,1400182000,,5,GREENHEYS ST,,2121.0,,R2,160600,610500,771100,8281.61,2892.0,1900.0,2019.0,3888.0,2472.0,,,11.0,5.0,2.0,,,,,,,,,,,2022,2023,1400182000.0,,,,,DORCHESTER,1.0,1.0,104.0,TWO-FAM DWELLING,SD - Semi-Det,2.0,,G - Good,G - Good,G - Good,0.0,,W - Ht Water/Steam,4.0,DORCHESTER,1.0,1.0,104.0,TWO-FAM DWELLING,SD - Semi-Det,2.0,,G - Good,G - Good,G - Good,0.0,,W - Ht Water/Steam,4.0,19894.0,F_771117_2938815,FEE,14,ASSESS,,20191107.0,,N,35.0,2859.81762695,250.59711448,2859.81704666523,250.59711447787
983,1400220010,21 MASCOMA ST,2,1400220010, ,21,MASCOMA ST,,2121,,R1,"111,159","300,541","411,700","$4,479.29",4225.0,2006.0,,2454.0,1584.0,,R - ,6.0,3.0,2.0,,,,0.0,0.0,0.0,1400220010,,21,MASCOMA ST,,2121.0,,R1,116721,315579,432300,4642.8972,4225.0,2006.0,,2454.0,1584.0,,,6.0,3.0,2.0,,,,,,,,,,,2022,2023,1400220010.0,,,,,DORCHESTER,1.0,1.0,101.0,SINGLE FAM DWELLING,CL - Colonial,2.0,,G - Good,G - Good,G - Good,0.0,,F - Forced Hot Air,2.0,DORCHESTER,1.0,1.0,101.0,SINGLE FAM DWELLING,CL - Colonial,2.0,,G - Good,G - Good,G - Good,0.0,,F - Forced Hot Air,2.0,6646.0,F_770933_2938930,FEE,14,ASSESS,,20191107.0,,N,35.0,4206.23364258,278.54677975,4206.23343690172,278.546779756344
984,1400254000,29 LAWRENCE AV,4,1400254000,,29,LAWRENCE AV,,2121.0,105.0,R3,150900,569100,720000,758880.0,6431.0,2016.0,,4470.0,4470.0,3.0,,18.0,9.0,6.0,0.0,F,,,,,1400254002,1400254000.0,29,LAWRENCE AV,1,2121.0,102.0,CD,0,354600,354600,3744.57,0.0,2018.0,,1134.0,1134.0,1.0,,,,,,,,,,,,,,,2019,2020,1400254000,G,G,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2744.0,F_770084_2939282,FEE,14,ASSESS,,20191107.0,,N,35.0,6612.94140625,367.85255056,6612.94186722002,367.852550559596
985,1400535010,366 BLUE HILL AV,2,1400535018,1400535010,366,BLUE HILL AV,366,2121,,CD,0,"366,900","366,900","$3,991.87",,2005.0,,1404.0,1404.0,,,6.0,3.0,2.0,,,,1.0,0.0,0.0,1400535018,1400535010.0,366,BLUE HILL AV,366,2121.0,,CD,0,385200,385200,4137.0472,1404.0,2005.0,,1404.0,1404.0,,,6.0,3.0,2.0,,,,,,,,,,,2022,2023,1400535010.0,,,,,DORCHESTER,1.0,1.0,102.0,RESIDENTIAL CONDO,TH - Town House,3.0,1.0,A - Average,G - Good,G - Good,0.0,A - Average,F - Forced Hot Air,1.0,DORCHESTER,1.0,1.0,102.0,RESIDENTIAL CONDO,TH - Town House,3.0,1.0,A - Average,G - Good,G - Good,0.0,Average,F - Forced Hot Air,1.0,,,,,,,,,,,,,,
986,1400535010,368 BLUE HILL AV,2,1400535022,1400535010,368,BLUE HILL AV,368,2121,,CD,0,"366,900","366,900","$3,991.87",,2005.0,,1404.0,1404.0,,,6.0,3.0,2.0,,,,1.0,0.0,0.0,1400535022,1400535010.0,368,BLUE HILL AV,368,2121.0,,CD,0,385200,385200,4137.0472,1404.0,2005.0,,1404.0,1404.0,,,6.0,3.0,2.0,,,,,,,,,,,2022,2023,1400535010.0,,,,,DORCHESTER,1.0,1.0,102.0,RESIDENTIAL CONDO,TH - Town House,3.0,1.0,A - Average,G - Good,G - Good,0.0,A - Average,F - Forced Hot Air,1.0,DORCHESTER,1.0,1.0,102.0,RESIDENTIAL CONDO,TH - Town House,3.0,1.0,A - Average,G - Good,G - Good,0.0,Average,F - Forced Hot Air,1.0,,,,,,,,,,,,,,
987,1400645000,434 BLUE HILL AV,2,1400646000, ,434,BLUE HILL AV,,2121,,C,"143,300","84,800","246,800","$6,165.06",9183.0,1920.0,2020.0,3198.0,1599.0,,C - Brick/Concr,0.0,0.0,0.0,,,,0.0,1.0,0.0,1400645000,,434,BLUE HILL AV,,2121.0,,C,414400,782100,1196500,29529.62,9202.0,1899.0,2017.0,14820.0,7410.0,,C - Brick/Concr,,,0.0,,,,,,,,,,,2022,2023,1400646000.0,,,,,DORCHESTER,1.0,1.0,319.0,STRIP CTR STORES,320 - RET/WHSL/SERVICE,,,,,F - Fair,0.0,,,,DORCHESTER,1.0,1.0,320.0,RET/WHSL/SERVICE,320 - RET/WHSL/SERVICE,1.0,,,,G - Good,0.0,,,0.0,4236.0,F_769205_2938188,FEE,14,ASSESS,,20191107.0,,N,35.0,9472.53662109,400.00673562,9472.53669518906,400.00673561497
988,1400760000,39 - 41 BISHOP JOE L SMITH WY,13,1400760000,,39 - 41,BISHOP JOE L SMITH WY,,2121.0,112.0,A,365600,883100,1248700,1308638.0,8501.0,1925.0,2016.0,17028.0,12771.0,3.0,C,,,,,,,,,,1400760000,1400760000.0,39 - 41,BISHOP JOE L SMITH WY,,2121.0,995.0,CM,0,0,0,0.0,8501.0,1925.0,2016.0,0.0,0.0,3.0,C,,,,,,,,,,12.0,0.0,0.0,G,2018,2019,1400760000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,1400870000,16 PASADENA RD,4,1400870000, ,16,PASADENA RD,,2121,,R3,"239,300","609,200","848,500","$9,231.68",4813.0,1905.0,2018.0,7091.4,4745.4,,R - ,14.0,6.0,6.0,,,,0.0,0.0,0.0,1400870000,1400870000.0,16,PASADENA RD,,2121.0,,CM,0,0,0,0.0,4813.0,1905.0,,,,,,,,,,,,,,,3.0,,,,2022,2023,1400870000.0,,,,,DORCHESTER,1.0,1.0,995.0,CONDO MAIN,FS - Free Standing,3.0,,,G - Good,A - Average,,,,,DORCHESTER,1.0,1.0,105.0,THREE-FAM DWELLING,CV - Conventional,2.5,,G - Good,A - Average,A - Average,0.0,,W - Ht Water/Steam,3.0,13231.0,F_769057_2936449,FEE,14,ASSESS,,20191107.0,,N,35.0,4901.39892578,303.82844245,4901.3990348976,303.828442457528
990,1400990000.0,392 SEAVER ST,4,1400990000,,392,SEAVER ST,,2121,,R3,"$155,200.00 ","$546,100.00 ","$701,300.00 ","$7,482.87 ",3465.0,1905.0,2018.0,4293.0,2753.0,,R -,13.0,5.0,6.0,,,,,,,1400990000,1400990000,392,SEAVER ST,,2121,,CM,0,0,0,$0.00,3465.0,1905.0,2019.0,,,,R - ,0.0,0.0,0.0,,,,,,,3.0,0.0,0.0,,2021,2022,1400990000.0,,,,,DORCHESTER,1.0,1.0,995.0,CONDO MAIN,DK - Decker,3.0,,,G - Good,G - Good,0.0,,,0.0,DORCHESTER,1.0,1.0,105.0,THREE-FAM DWELLING,CV - Conventional,2.5,,G - Good,G - Good,G - Good,,,W - Ht Water/Steam,3.0,,,,,,,,,,,,,,
991,1401121050,175 GENEVA AV,2,1401121052,1401121050,175,GENEVA AV,175,2121,,CD,0,"472,500","472,500","$5,140.80",,2016.0,,1304.0,1304.0,,,5.0,3.0,2.0,,,,1.0,0.0,0.0,1401121050,1401121050.0,175,GENEVA AV,,2121.0,,CM,0,0,0,0.0,14110.0,2014.0,,,,,,,,,,,,,,,4.0,,,,2022,2023,1401121050.0,,,,,DORCHESTER,1.0,1.0,995.0,CONDO MAIN,TH - Town House,2.0,,,G - Good,A - Average,,,,,DORCHESTER,1.0,1.0,102.0,RESIDENTIAL CONDO,TH - Town House,3.0,1.0,G - Good,G - Good,A - Average,0.0,Average,F - Forced Hot Air,2.0,,,,,,,,,,,,,,
992,1401207000,38 MALLON RD,4,1401207000,,38,MALLON RD,,2121.0,,R3,335100,696600,1031700,11080.46,5954.0,1910.0,,6505.0,4180.6,,,17.0,8.0,3.0,,,,,,,1401207000,1401207000.0,38,MALLON RD,,2121.0,,CM,0,0,0, $-   ,"5,954",1910.0,,,,,,,,,,,,,,,3.0,0.0,0.0,,2023,2024,1401207000,,,,,DORCHESTER,1.0,1.0,995.0,CONDO MAIN,FS - Free Standing,3.0,,,G - Good,G - Good,,,,,DORCHESTER,1.0,1.0,105.0,THREE-FAM DWELLING,CV - Conventional,2.5,,G - Good,A - Average,A - Average,0.0,,W - Ht Water/Steam,5.0,17358.0,F_771078_2935382,FEE,14,ASSESS,,20191107.0,,N,35.0,5654.55371094,324.9296556,5654.55384455372,324.929655595676
993,1401229000,51 BULLARD ST,2,1401229002,1401229000,51,BULLARD ST,51,2121,,CD,0,"504,700","504,700","$5,491.14",,2015.0,,1636.0,1636.0,,,5.0,2.0,2.0,,,,1.0,0.0,0.0,1401229000,1401229000.0,51,BULLARD ST,,2121.0,,CM,0,0,0,0.0,7185.0,,,,,,,,,,,,,,,,2.0,,,,2022,2023,1401229000.0,,,,,DORCHESTER,1.0,1.0,995.0,CONDO MAIN,TH - Town House,2.0,,,G - Good,A - Average,,,,,DORCHESTER,1.0,1.0,102.0,RESIDENTIAL CONDO,TH - Town House,3.0,0.0,G - Good,G - Good,A - Average,1.0,Average,F - Forced Hot Air,1.0,21636.0,F_771162_2935315,FEE,14,ASSESS,,20191107.0,,N,35.0,7165.71557617,348.19844201,7165.71567706429,348.198442009457
994,1401326000,BOWDOIN ST,3,1401326000,,,BOWDOIN ST,,2121.0,,RL - RL,151300,0,151300,1624.96,6653.0,,,,,,,,,0.0,,,,,,,1401326000,,,BOWDOIN ST,,2121.0,,RL - RL,"151,300",0,"151,300"," $1,649.17 ","6,653",,,,,,,,,0.0,,,,,,,,,,,2023,2024,1401326000,,,,,DORCHESTER,1.0,1.0,130.0,RESIDENTIAL LAND,99 - Vacant,,,,,A - Average,0.0,,,,DORCHESTER,1.0,1.0,130.0,RESIDENTIAL LAND,99 - Vacant,,,,,A - Average,0.0,,,,1255.0,F_771962_2935635,FEE,14,ASSESS,,20191107.0,,N,35.0,7404.26416016,422.47164008,7404.26388912837,422.471640085701
995,1401574000,7 CARMEN ST,2,1401575000, ,7,CARMEN ST,,2121,,R2,"203,900","423,500","627,400","$6,826.11",3800.0,1916.0,,4420.4,3028.4,,R - ,13.0,7.0,2.0,,,,0.0,0.0,0.0,1401574000,,7,CARMEN ST,,2121.0,,RL - RL,65900,42000,107900,1158.85,5034.0,,,,,,,,,0.0,,,,,,,,,,,2022,2023,1401575000.0,,,,,DORCHESTER,1.0,1.0,106.0,RES ANCILL IMPROVEMT,99 - Vacant,,,,,A - Average,0.0,,,,DORCHESTER,1.0,1.0,104.0,TWO-FAM DWELLING,CV - Conventional,2.5,,A - Average,G - Good,A - Average,0.0,,W - Ht Water/Steam,6.0,61332.0,F_770485_2934854,FEE,14,ASSESS,,20191107.0,,N,35.0,5062.81860352,293.37118026,5062.81813597889,293.371180277466
996,1401734000,31 HARLEM ST,3,1401734000, ,31,HARLEM ST,,2121,,R2,"213,400","457,800","671,200","$7,302.66",5250.0,1900.0,,6269.5,4363.5,,R - ,15.0,6.0,2.0,,,,0.0,0.0,0.0,1401734000,1401734000.0,31,HARLEM ST,,2121.0,,CM,0,0,0,0.0,5250.0,1900.0,,,,,,,,,,,,,,,2.0,,,,2022,2023,1401734000.0,,,,,DORCHESTER,1.0,1.0,995.0,CONDO MAIN,FS - Free Standing,3.0,,,G - Good,G - Good,,,,,DORCHESTER,1.0,1.0,104.0,TWO-FAM DWELLING,CV - Conventional,2.5,,G - Good,A - Average,G - Good,0.0,,W - Ht Water/Steam,2.0,64910.0,F_769683_2934674,FEE,14,ASSESS,,20191107.0,,N,35.0,5695.61206055,320.50056951,5695.61199262129,320.500569519322
997,1401964000,814 BLUE HILL AV,2,1401964000,1401964000.0,814,BLUE HILL AV,,2124.0,995.0,CM,0,0,0,0.0,8355.0,2006.0,,0.0,0.0,2.0,R,,,,,,,3.0,0.0,0.0,1401964002,1401964000.0,814,BLUE HILL AV,814,2124.0,102.0,CD,0,293800,293800,3102.52,0.0,2006.0,,1400.0,1400.0,3.0,,,,,,,,,,,,,,,2019,2020,1401964000,,,,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63011.0,F_767926_2933417,FEE,14,ASSESS,,20191107.0,,N,35.0,9569.3046875,409.68028927,9569.30458911122,409.680289281725
998,1402007000,222 HARVARD ST,2,1402007000,,222,HARVARD ST,,2124.0,104.0,R2,207300,243900,451200,472858.0,11218.0,1988.0,0.0,3465.0,2340.0,2.0,R,10.0,6.0,2.0,2.0,W,,,,,1402007000,,222,HARVARD ST,,2124.0,111.0,R4,270100,326900,597000,629238.0,11218.0,2017.0,,4800.0,3600.0,3.0,D,,,,,,,,,,,,,,2018,2019,1402007000.0,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55078.0,F_768230_2932857,FEE,14,ASSESS,,20191107.0,,N,35.0,10438.40283203,485.17294589,10438.4030574334,485.172945879706
999,1402169000,28 BROWNING AV,4,1402169000,,28,BROWNING AV,,2124.0,,R3,220900,1028600,1249500,13419.63,4758.0,2019.0,,5838.0,3906.0,,,15.0,9.0,3.0,,,,,,,1402169000,1402169000.0,28,BROWNING AV,,2124.0,,CM,0,0,0, $-   ,"4,762",2021.0,,150.0,,,,,,,,,,,,,3.0,0.0,0.0,,2023,2024,1402169000,,,,,DORCHESTER,1.0,1.0,995.0,CONDO MAIN,DK - Decker,3.0,,,G - Good,G - Good,,,F - Forced Hot Air,,DORCHESTER,1.0,1.0,105.0,THREE-FAM DWELLING,DK - Decker,3.0,,G - Good,G - Good,G - Good,0.0,,F - Forced Hot Air,3.0,,,,,,,,,,,,,,
1000,1402170000,26 BROWNING AV,4,1402170000,,26,BROWNING AV,,2124.0,,R3,220400,1053900,1274300,13685.98,4805.0,2019.0,,5838.0,3906.0,,,15.0,9.0,6.0,,,,,,,1402170000,1402170000.0,26,BROWNING AV,,2124.0,,CM,0,0,0, $-   ,"4,805",2021.0,,,,,,,,,,,,,,,3.0,0.0,0.0,,2023,2024,1402170000,,,,,DORCHESTER,1.0,1.0,995.0,CONDO MAIN,DK - Decker,3.0,,,G - Good,G - Good,,,F - Forced Hot Air,,DORCHESTER,1.0,1.0,105.0,THREE-FAM DWELLING,DK - Decker,3.0,,G - Good,G - Good,G - Good,0.0,,F - Forced Hot Air,3.0,64819.0,F_769347_2932424,FEE,14,ASSESS,,20191107.0,,N,35.0,4520.86035156,295.13872385,4520.86035385148,295.13872383143
1001,1402290000.0,19 WARNER ST,3,1402290000,,19,WARNER ST,,2124,,R2,"$162,900.00 ","$417,100.00 ","$580,000.00 ","$6,188.60 ",4697.0,1890.0,2019.0,3811.0,3386.0,,R -,14.0,6.0,6.0,,,,,,,1402290000,1402290000,19,WARNER ST,,2124,,CM,0,0,0,$0.00,4697.0,1890.0,2019.0,,,,R - ,0.0,0.0,0.0,,,,,,,2.0,0.0,0.0,,2021,2022,1402290000.0,,,,,DORCHESTER,1.0,1.0,995.0,CONDO MAIN,FS - Free Standing,3.0,,,G - Good,G - Good,0.0,,,4.0,DORCHESTER,1.0,1.0,104.0,TWO-FAM DWELLING,CV - Conventional,2.0,,G - Good,G - Good,G - Good,,,W - Ht Water/Steam,4.0,61147.0,F_769694_2932971,FEE,14,ASSESS,,20191107.0,,N,35.0,4948.5949707,287.33254211,4948.59507682824,287.332542095746
1002,1402671000.0,51 BICKNELL ST,4,1402671000,,51,BICKNELL ST,,2121,,R3,"$257,100.00 ","$357,100.00 ","$614,200.00 ","$6,553.52 ",7556.0,1889.0,2002.0,5483.0,3254.0,,R -,11.0,6.0,3.0,,,,,,,1402671000,1402671000,51,BICKNELL ST,,2121,,CM,0,0,0,$0.00,7556.0,1889.0,2020.0,,,,R - ,0.0,0.0,0.0,,,,,,,3.0,0.0,0.0,,2021,2022,1402671000.0,,,,,DORCHESTER,1.0,1.0,995.0,CONDO MAIN,FS - Free Standing,3.0,,,A - Average,A - Average,0.0,,,0.0,DORCHESTER,1.0,1.0,105.0,THREE-FAM DWELLING,CV - Conventional,2.5,,A - Average,F - Fair,A - Average,,,W - Ht Water/Steam,5.0,58043.0,F_769039_2933982,FEE,14,ASSESS,,20191107.0,,N,35.0,7853.42260742,357.56356466,7853.42244187023,357.56356464726
1003,1402688000.0,177 HARVARD ST,2,1402688000,,177,HARVARD ST,,2121,,R3,"$237,300.00 ","$395,600.00 ","$632,900.00 ","$6,753.04 ",4500.0,1900.0,,7062.0,4903.0,,D - Wood/Frame,16.0,8.0,4.0,,,,,,,1402688000, ,177,HARVARD ST,,2121,,E,0,"62,600","62,600",$0.00,0.0,1900.0,,1750.0,1750.0,,D - Wood/Frame,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,2021,2022,1402688000.0,,,,,DORCHESTER,1.0,1.0,970.0,"CHURCH, SYNAGOGUE","970 - CHURCH, SYNAGOGUE",1.0,,,,A - Average,0.0,,,0.0,DORCHESTER,1.0,1.0,105.0,THREE-FAM DWELLING,CV - Conventional,2.5,,A - Average,A - Average,A - Average,,,F - Forced Hot Air,,64767.0,F_768997_2933308,FEE,14,ASSESS,,20191107.0,,N,35.0,4190.05175781,288.14454176,4190.05162534179,288.144541748433
1004,1402734000,682 BLUE HILL AV,6,1402734000, ,682,BLUE HILL AV,,2121,,R4,"169,700","528,200","697,900","$7,593.15",5870.0,1910.0,2018.0,5915.0,4258.0,,D - Wood/Frame,0.0,0.0,0.0,,,,0.0,5.0,0.0,1402734000,1402734000.0,682,BLUE HILL AV,,2121.0,,CM,0,0,0,0.0,5870.0,1910.0,,,,,,,,,,,,,,,5.0,,,,2022,2023,1402734000.0,,,,,DORCHESTER,1.0,1.0,995.0,CONDO MAIN,FS - Free Standing,4.0,,,G - Good,A - Average,,,,,DORCHESTER,1.0,1.0,111.0,APT 4-6 UNITS,111 - APT 4-6 UNITS,2.5,,,,A - Average,0.0,,,0.0,,,,,,,,,,,,,,
1005,1402780000,29 CHARLOTTE ST,4,1402780000, ,29,CHARLOTTE ST,,2121,,R3,"245,200","497,400","742,600","$8,079.49",6183.0,1900.0,,4868.4,3135.2,,R - ,11.0,4.0,3.0,,,,0.0,0.0,0.0,1402780000,1402780000.0,29,CHARLOTTE ST,,2121.0,,CM,0,0,0,0.0,6183.0,1900.0,,,,,,,,,,,,,,,3.0,,,,2022,2023,1402780000.0,,,,,DORCHESTER,1.0,1.0,995.0,CONDO MAIN,FS - Free Standing,3.0,,,G - Good,G - Good,,,,,DORCHESTER,1.0,1.0,105.0,THREE-FAM DWELLING,CV - Conventional,2.0,,G - Good,G - Good,G - Good,2.0,,W - Ht Water/Steam,5.0,60400.0,F_768416_2934362,FEE,14,ASSESS,,20191107.0,,N,35.0,6279.69189453,328.47633705,6279.69163009335,328.476337055821
